  Run   Step     IntraLJ     IntraEL   IntraDihe     InterLJ     InterEL      GridEL        TotE        LGFE          LE
    1      1      22.178       4.842      18.307       0.000       0.000       0.000      35.848      -9.480      -0.339
    2      1      20.415       5.142      17.289       0.000       0.000       0.000      33.497      -9.349      -0.334
    3      1      22.047       4.855      18.453       0.000       0.000       0.000      36.007      -9.348      -0.334
    4      1      20.971       4.967      17.055       0.000       0.000       0.000      33.794      -9.198      -0.329
    5      1      23.625       3.945      15.027       0.000       0.000       0.000      33.406      -9.191      -0.328
    6      1      20.609       5.993      17.374       0.000       0.000       0.000      34.792      -9.184      -0.328
    7      1      22.908       3.646      15.609       0.000       0.000       0.000      33.021      -9.142      -0.326
    8      1      22.945       6.666      20.782       0.000       0.000       0.000      41.283      -9.110      -0.325
    9      1      23.023       3.985      15.327       0.000       0.000       0.000      33.245      -9.089      -0.325
   10      1      23.551       3.773      15.110       0.000       0.000       0.000      33.346      -9.088      -0.325
   11      1      23.114       3.846      15.457       0.000       0.000       0.000      33.330      -9.087      -0.325
   12      1      23.076       3.584      15.626       0.000       0.000       0.000      33.221      -9.065      -0.324
   13      1      21.785       3.741      16.164       0.000       0.000       0.000      32.630      -9.060      -0.324
   14      1      22.978       3.631      15.594       0.000       0.000       0.000      33.183      -9.019      -0.322
   15      1      23.453       6.317      20.876       0.000       0.000       0.000      41.631      -9.015      -0.322
   16      1      23.288       3.842      15.144       0.000       0.000       0.000      33.277      -8.997      -0.321
   17      1      23.103       3.764      15.488       0.000       0.000       0.000      33.371      -8.984      -0.321
   18      1      23.114       3.601      15.570       0.000       0.000       0.000      33.306      -8.978      -0.321
   19      1      22.139       4.959      18.269       0.000       0.000       0.000      36.431      -8.935      -0.319
   20      1      23.035       6.343      21.269       0.000       0.000       0.000      41.717      -8.929      -0.319
   21      1      22.676       3.928      16.027       0.000       0.000       0.000      33.708      -8.923      -0.319
   22      1      23.260       3.826      15.192       0.000       0.000       0.000      33.371      -8.907      -0.318
   23      1      22.172       4.848      18.058       0.000       0.000       0.000      36.191      -8.888      -0.317
   24      1      22.912       3.634      15.521       0.000       0.000       0.000      33.181      -8.886      -0.317
   25      1      22.989       3.783      15.499       0.000       0.000       0.000      33.393      -8.877      -0.317
   26      1      19.062       4.712      18.088       0.000       0.000       0.000      32.992      -8.870      -0.317
   27      1      22.905       3.860      15.581       0.000       0.000       0.000      33.486      -8.860      -0.316
   28      1      23.313       3.827      15.215       0.000       0.000       0.000      33.503      -8.852      -0.316
   29      1      22.772       3.952      15.632       0.000       0.000       0.000      33.517      -8.838      -0.316
   30      1      22.473       3.921      16.031       0.000       0.000       0.000      33.619      -8.807      -0.315
   31      1      22.826       3.771      15.743       0.000       0.000       0.000      33.533      -8.807      -0.315
   32      1      20.592       5.041      17.048       0.000       0.000       0.000      33.890      -8.791      -0.314
   33      1      20.411       5.101      17.204       0.000       0.000       0.000      33.935      -8.781      -0.314
   34      1      19.748       4.647      17.294       0.000       0.000       0.000      32.912      -8.777      -0.313
   35      1      19.874       4.676      17.072       0.000       0.000       0.000      32.886      -8.736      -0.312
   36      1      23.227       5.844      18.253       0.000       0.000       0.000      38.598      -8.726      -0.312
   37      1      19.491       5.150      21.560       0.000       0.000       0.000      37.483      -8.719      -0.311
   38      1      19.174       4.710      18.044       0.000       0.000       0.000      33.235      -8.693      -0.310
   39      1      23.371       3.873      15.043       0.000       0.000       0.000      33.615      -8.671      -0.310
   40      1      20.927       4.521      21.006       0.000       0.000       0.000      37.786      -8.667      -0.310
   41      1      19.791       5.629      20.471       0.000       0.000       0.000      37.226      -8.664      -0.309
   42      1      24.665       4.941      17.171       0.000       0.000       0.000      38.127      -8.650      -0.309
   43      1      22.913       3.935      15.314       0.000       0.000       0.000      33.517      -8.644      -0.309
   44      1      22.909       3.781      15.826       0.000       0.000       0.000      33.873      -8.644      -0.309
   45      1      21.832       5.196      23.766       0.000       0.000       0.000      42.170      -8.626      -0.308
   46      1      22.181       3.838      15.734       0.000       0.000       0.000      33.128      -8.624      -0.308
   47      1      22.428       5.515      18.182       0.000       0.000       0.000      37.511      -8.614      -0.308
   48      1      24.258       3.876      15.731       0.000       0.000       0.000      35.253      -8.612      -0.308
   49      1      18.982       5.572      21.297       0.000       0.000       0.000      37.247      -8.603      -0.307
   50      1      23.174       3.710      15.638       0.000       0.000       0.000      33.932      -8.589      -0.307
